,Bangladesh,New Zealand,Bosnia And Herzegovina,Switzerland,Chile,Mexico,India,Malaysia,Ghana,Netherlands,Spain,Finland,Portugal,Brazil,South Africa,Kuwait,Cameroon,Denmark,Canada,Cyprus,Pakistan,Iceland,Oman,Slovenia,Morocco,Poland,Iran,United Kingdom,Trinidad And Tobago,Greece,United Arab Emirates,Turkiye,Ireland,Philippines,Colombia,Lebanon,Belgium,Egypt,Indonesia,Costa Rica,Kazakhstan,France,Qatar,Tunisia,Singapore,Luxembourg,Peru,Austria,Russian Federation,Vietnam,Romania,Saudi Arabia,Sweden,Jordan,Lithuania,Hungary,Australia,Argentina,Germany,Italy,Nigeria,Israel,China,Thailand,Japan,Czech Republic,South Korea,Norway,USA
Belgium,0.6717580702548436,-0.2543736473520066,0.0,-0.282061490888538,0.47613232784698645,0.42650620413296775,0.1559142897526387,0.0732640350675489,0.5029644245488731,-1.595046827627613,-0.31275919282246206,0.40653849648734985,-0.23337441608833892,-0.1201459140561129,0.20305105996350373,0.6171572234290845,0.6717580702548436,-0.3097096615407088,-2.7554872613797508,0.4452286412157257,0.40920545694059823,-0.4347473595084181,0.591369699825698,-1.5543580367030505,0.31162271823962856,0.27623684525013625,0.0,-1.02313278613518,0.0,0.30018238423929305,0.386252405132411,0.2551707817601142,-0.5207749091697056,0.6130189860241778,0.5720044612941693,0.6717580702548436,-inf,0.0,0.6282651497630195,0.42077940601129604,0.5551911731770985,-1.8107954615039719,0.3914175914674381,0.24787130475054908,-1.7574741999813788,-0.8219104706737784,0.6190530310799205,-0.6179451207099304,-0.1728307148559882,0.0,0.40743585025289886,0.5046671158252811,0.3280691335221943,0.42927019655897375,0.15014699318796632,-0.07483667005109514,-1.3892669910094169,0.37935726436711026,-0.43340017505165823,-0.20445427027371688,0.60182435717364,0.7109325696966863,-0.7604970632068346,0.5398552737981857,0.18407083341709024,0.0,0.0,-0.9820912837042224,-0.3879091600597639
Egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,-2.485066674591286,0.09435882650215449,0.0,0.9664450451689331,-1.3298384086148103,-1.071600419341361,-0.3486642539350552,-0.22521892215722322,-1.510769749697832,0.5136957029456033,0.1335951458422431,1.2166817949915567,0.07927225341139875,-0.012512963613457505,-0.43198208403778876,-3.877380013687095,-2.485066674591286,0.9585897655947496,0.5937565855228517,-1.1599272079975598,-0.9976770474096053,0.9249666839227723,-2.6897928995600044,0.5086418578839992,-0.6758640677136035,-0.5866345234720276,0.0,0.41534216168916005,0.0,-0.6457846883626582,-0.9090668793388192,-0.5384126660544682,0.2470913035405742,-3.562775612579142,-2.277492550630151,-2.485066674591286,0.6282651497630195,0.0,-inf,-1.0463772477630473,-2.024332329575877,0.7119100704576593,-0.9281609145640516,-0.5224580100649105,0.7162951832934925,0.36100107552266025,-4.063572787191718,0.8810394483407996,0.03254077019905754,0.0,-0.9904837022555085,-1.523618069205626,1.1825369827497247,-1.0840587283571868,-0.3391845213421885,-0.055025510449383884,0.7531193429827996,-0.8842810495719836,0.9253127254209033,0.05757434149671402,-3.0177734044308715,1.3636000349496369,0.3414043430492032,-1.841385726525955,1.1237786098538538,0.0,0.0,0.40535109694247173,0.9372025488899541
Costa Rica,-0.8334953892556242,-0.2906916326382971,0.0,0.8230237049707011,-2.445442304776909,-4.738954524886539,-1.037266373164169,-0.804897760370709,-2.036628917937265,0.2778205195352352,-0.23354468101191012,1.106831482033065,-0.31294352646842993,-0.45199521922258773,-1.2106174243334964,-1.1071401930995763,-0.8334953892556242,0.8139515048571823,0.37814201635571987,-3.2781274131642193,-4.044000463177952,0.7749927806611798,-1.2612037372659193,0.2714179573604267,-1.8482734477022629,-1.5848027795444355,0.0,0.15158843121291715,0.0,-1.7542138833173253,-2.9624480503863495,-1.4590103677380688,-0.07355158558082601,-1.1305743145095826,-1.3916414915752855,-0.8334953892556242,0.42077940601129604,0.0,-1.0463772477630473,-inf,-1.5181093533170356,0.5227575060882321,-3.1219258538929595,-1.4194242698988884,0.5280532963570246,0.08024934909095874,-1.096553557310539,0.723773000229073,-0.3829188582828425,0.0,-3.9026066785158444,-2.015259704146299,1.068645465097183,-4.3437453626572715,-1.0184807040211714,-0.518768389177858,0.5723380527767288,-2.783799893217901,0.7753948017778896,-0.3452317689504526,-1.1963427010740237,1.2694900661530388,0.05421752271129032,-1.6470863802131481,1.0025598782454432,0.0,0.0,0.13856227262429646,0.7891944600032089
Kazakhstan,-1.535249229251887,-0.03368915216508892,0.0,0.9148902853064714,-2.021640660044304,-1.5588493758299866,-0.5559136458281846,-0.4060761587615947,-2.4229690418446355,0.4313764911918938,0.010789587489665511,1.1767716781646098,-0.050854448589192205,-0.15608906077434107,-0.6594435682729722,-2.1948344360011043,-1.535249229251887,0.9066176840304998,0.518017299164379,-1.7069019100396468,-1.441160345761151,0.8711687732448328,-2.745954549843418,0.4258878221957527,-0.9764796223852648,-0.8577529872484406,0.0,0.3241154825671715,0.0,-0.9360623943497497,-1.3063082630486478,-0.7949761572266135,0.13820769341663658,-2.26604101653112,-3.5219761500483617,-1.535249229251887,0.5551911731770985,0.0,-2.024332329575877,-1.5181093533170356,-inf,0.6449008379177776,-1.3348486973411455,-0.7744027814912159,0.6495891511951288,0.2644259861195655,-2.163740971687812,0.8247564206573507,-0.10425666956459961,0.0,-1.4299745990287966,-2.455270169010114,1.1412115748694145,-1.5792094703736845,-0.5442635036437115,-0.2053294169170975,0.6889041792475517,-1.2696533106137369,0.8715339374221904,-0.07560538533283545,-2.486844514235012,1.3292379155809981,0.2428206836774061,-3.630025811320227,1.079896569792907,0.0,0.0,0.31316485472706396,0.8840765841451227
France,0.7519819837237945,-0.06301857923472198,0.0,-0.5264414231710652,0.5728760724668112,0.5279305207519028,0.28686926846609967,0.21473922408534277,0.5972638585409956,-1.0039667797085186,-0.11098739243344138,0.2912409364262251,-0.045645021220847806,0.04909015726224208,0.3283385548756646,0.7016980360695008,0.7519819837237945,-0.5618804781615631,-1.4823558426807142,0.5448623677627784,0.5123115414433098,-0.7258683154086758,0.6780259483048158,-0.9812319740929764,0.42472077081380144,0.3931793023887841,0.0,-0.6481909297864263,0.0,0.4145100992319637,0.49163059326548736,0.37446007127334435,-0.2776208104579702,0.6978959069897686,0.6602825240536508,0.7519819837237945,-1.8107954615039719,0.0,0.7119100704576593,0.5227575060882321,0.6449008379177776,-inf,0.4962803778931741,0.3679840770434271,-4.715436493165259,-0.5056473309632323,0.7034402922610056,-0.9794249674823576,0.004792524486504794,0.0,0.5107154392959048,0.5988134436800269,0.20274567229887244,0.5304282575353864,0.2818116589927225,0.08747871651949798,-2.4565065224345135,0.48542721991855675,-0.7240662917222838,-0.02161592687059859,0.6876169359071926,0.6272023237958343,-0.46051592736904995,0.6308900747475621,0.0378514694360365,0.0,0.0,-0.6198018441389415,-0.6636855383780924
Qatar,-0.7368901139550016,-0.35144007978062974,0.0,0.8034818073401159,-2.0343917430117204,-2.94086542890982,-1.170054563567296,-0.9086662993712193,-1.7456013487056634,0.24386889552127397,-0.2908203115770419,1.0921538044861447,-0.37510226026589705,-0.5237673376473688,-1.3706532751550797,-0.9819632424013908,-0.7368901139550016,0.7942297448683245,0.34748141334699034,-2.5038326826054096,-3.628914061305909,0.754479432888019,-1.1166184397743766,0.23724448973328324,-2.1765105801696345,-1.8268727457803724,0.0,0.1129795109598786,0.0,-2.0481676208042288,-4.876977990648836,-1.6692197273245908,-0.12214954713212556,-1.0026114465168514,-1.2284738690127786,-0.7368901139550016,0.3914175914674381,0.0,-0.9281609145640516,-3.1219258538929595,-1.3348486973411455,0.4962803778931741,-inf,-1.620594875525234,0.501717872630814,0.0387254058935056,-0.9726164201733354,0.702169862963473,-0.4497367724658366,0.0,-3.7345886214323385,-1.729585024067317,1.0533920875906857,-2.8636518806205484,-1.1486295648816554,-0.5956920174235328,0.5471579271695309,-4.032440476915332,0.7548897842605007,-0.4094971975664208,-1.0602477226734692,1.2570295724392726,0.01157476223495054,-1.4410357195695818,0.9862558783352382,0.0,0.0,0.09943710414353779,0.7689733219223623
Tunisia,-0.39099874632605386,-0.6814300865997904,0.0,0.7107524591782965,-1.1130936299730312,-1.3838932221627038,-2.1841889297832267,-1.5833783321309334,-0.9879988747691573,0.07547475011560707,-0.5980752091249814,1.0234956954117103,-0.7144975032790436,-0.930126017074428,-2.8795504658457793,-0.557994096587934,-0.39099874632605386,0.7005968427915085,0.19697778760937143,-1.2745669428712532,-1.4946549101588615,0.6568582492911287,-0.6440408644670377,0.06763063219351201,-2.472847573604924,-3.3004926332885245,0.0,-0.08139664116129693,0.0,-2.676406224833292,-1.659884186697131,-4.668429312566691,-0.37507898120377625,-0.5714588808280425,-0.7122892179337004,-0.39099874632605386,0.24787130475054908,0.0,-0.5224580100649105,-1.4194242698988884,-0.7744027814912159,0.3679840770434271,-1.620594875525234,-inf,0.3741636140409212,-0.17232687167692678,-0.5518672552519006,0.5990265984036799,-0.8209464481059222,0.0,-1.5065925436079453,-0.9804586470279416,0.9819211458047667,-1.3671154106226007,-2.126197876283476,-1.0401547247558507,0.42562908906249464,-1.714520666671202,0.6573106706456288,-0.7631340959448665,-0.6085284879245616,1.1991162323485132,-0.2059656892317926,-0.8336433332015093,0.9096269758882461,0.0,0.0,-0.09786866313334604,0.6728266081333414
Singapore,0.7561952131899324,-0.05352527287306356,0.0,-0.5417190475020591,0.5779136376831701,0.533199058409258,0.29356920249527735,0.2219384807082053,0.6021803525324425,-0.9798191207005308,-0.10102991957309682,0.28452533243670775,-0.036314462473935424,0.05758093189995343,0.33476720244765207,0.7061280597087436,0.7561952131899324,-0.5777136209844476,-1.4436777541481125,0.5500426790279664,0.5176627927654629,-0.7445494303566048,0.68256185061252,-0.9576207564615014,0.43056045519986447,0.39920555189934487,0.0,-0.6312114092640173,0.0,0.42040953973365325,0.4970933609611627,0.38059984113054846,-0.26586840851527743,0.7023427687457156,0.6648994398964535,0.7561952131899324,-1.7574741999813788,0.0,0.7162951832934925,0.5280532963570246,0.6495891511951288,-4.715436493165259,0.501717872630814,0.3741636140409212,-inf,-0.4909070064648858,0.7078626214101059,-1.0035629947097187,0.013666173994559112,0.0,0.5160752157149335,0.6037223436994288,0.19540639403752944,0.5356836866687043,0.2885454503837675,0.09565102261990306,-2.566837372641051,0.49092388727465675,-0.7427134576270916,-0.012505894736634328,0.6921096395003224,0.6224076155631016,-0.44642150384735896,0.6356443801904685,0.029190778218330913,0.0,0.0,-0.6032936777389535,-0.6812304496857122
Luxembourg,0.41744967411187345,-1.0912067921707371,0.0,0.17715685180289306,0.15721313030663248,0.08829014693138443,-0.3158963775614655,-0.4518909326077531,0.19394129044823438,-1.4409955653148774,-1.231566711771563,0.6633073549300272,-1.0433686842394887,-0.8047493437244323,-0.24137881267037734,0.3464650015103953,0.41744967411187345,0.15977849478431955,-0.9781315803382183,0.11444948822269094,0.06394147075095533,0.08343930715447699,0.31252345812123056,-1.477243558247238,-0.07682884375458729,-0.12946083033013514,0.0,-2.524180031528245,0.0,-0.09374600706058757,0.031367845518110074,-0.16123622193075188,-1.8677618435520904,0.34103680667395625,0.28684972839955775,0.41744967411187345,-0.8219104706737784,0.0,0.36100107552266025,0.08024934909095874,0.2644259861195655,-0.5056473309632323,0.0387254058935056,-0.17232687167692678,-0.4909070064648858,-inf,0.34894943025741454,-0.021589371353083264,-0.9120771390378729,0.0,0.061441231358907736,0.19625980157518103,0.6031546217147925,0.09216433773689209,-0.3251568819954612,-0.7168171142147304,-0.37273323083495197,0.021520761242683623,0.08424190821548573,-0.9794941739598453,0.32631728057659537,0.9064343198424764,-3.581173726616443,0.24386144825076414,0.49572741426332145,0.0,0.0,-2.7323840471819834,0.1115995116833515
Peru,-2.297522917452275,0.07859535953959547,0.0,0.9598848802947326,-1.3970216937607796,-1.123091995649489,-0.3733234777358723,-0.24698306405400897,-1.5918313417649264,0.5033595222643058,0.11844282150537845,1.2115776564952143,0.0632672390257906,-0.030070112058132235,-0.45881287041778396,-5.65000505326859,-2.297522917452275,0.9519776944481515,0.5842194739238574,-1.2163102688168155,-1.0454104445707781,0.918127739941167,-2.9816815094941793,0.49825303455261216,-0.7102340064654236,-0.6180239363978843,0.0,0.4039315908714321,0.0,-0.6791190268246264,-0.9526630030927717,-0.5683020275711544,0.2335757470419483,-4.49430014567315,-2.460953834682758,-2.297522917452275,0.6190530310799205,0.0,-4.063572787191718,-1.096553557310539,-2.163740971687812,0.7034402922610056,-0.9726164201733354,-0.5518672552519006,0.7078626214101059,0.34894943025741454,-inf,0.8738922925007463,0.015763607898718186,0.0,-1.0378667329879987,-1.6057721395969193,1.1772550858471122,-1.1362129429057886,-0.36360822223274375,-0.07335217983670297,0.7449928974840654,-0.9267868766816624,0.9184761556949405,0.04121536961812495,-3.4507291337399404,1.3591948411880967,0.32911272386284407,-1.9560918137340875,1.1181761609940013,0.0,0.0,0.3938252881450026,0.9304470570006023
Austria,0.9149806797304494,0.2734206140732695,0.0,-1.5362974939237637,0.7649500397309472,0.7280059983102233,0.535192531808199,0.47937556885303023,0.7851186188737505,-0.2984734073564049,0.23939242758915988,-0.0381589165788309,0.2858614303382959,0.3547625283371824,0.5676893981706704,0.8724232771440597,0.9149806797304494,-1.6367631185098173,-0.5064534987822079,0.7418887787881665,0.7152373922797414,-2.2221372858459234,0.8525037217747454,-0.2871808820686659,0.6443194494348841,0.6190759065020709,0.0,-0.10700851063366995,0.0,0.6361301727216968,0.6983869350387392,0.6041700611276397,0.12496695782860985,0.869218837353549,0.8376223521125654,0.9149806797304494,-0.6179451207099304,0.0,0.8810394483407996,0.723773000229073,0.8247564206573507,-0.9794249674823576,0.702169862963473,0.5990265984036799,-1.0035629947097187,-0.021589371353083264,0.8738922925007463,-inf,0.32232332837880373,0.0,0.7139346232564066,0.7864029847608547,-0.1634205581957374,0.7300512807054369,0.5312492476156561,0.38318269684765616,-1.2385882693978425,0.6933451679591467,-2.214116252786778,0.30316878191194613,0.8605653206776515,0.4033548811445798,0.0064640727925671815,0.8130654966593472,-0.41090490098944,0.0,0.0,-0.09038649684961264,-1.9702428875081526
