,Pakistan,Slovenia,Greece,Lithuania,Tunisia,Argentina,India,Austria,Peru,Australia,Hungary,Lebanon,South Korea,Indonesia,Mauritius,Switzerland,Italy,Finland,United Kingdom,Vietnam,Turkiye,Denmark,Portugal,Netherlands,Mexico,Ireland,Sweden,Norway,Croatia,Spain,USA,Malaysia,South Africa,Belgium,Israel,Canada,Estonia,Japan,Kuwait,France,Jordan,Germany,North Macedonia,Colombia,Brazil,Egypt,Chile,Singapore,Ukraine,United Arab Emirates,Thailand,Nigeria,China,New Zealand,Kenya
Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0
Mauritius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0196078431372549,0.0,0.0,0.0,0.0,0.02,0.0,0.045454545454545456,0.04,0.0,0.0,0.02040816326530612,0.016666666666666666,0.0,0.0,0.041666666666666664,0.0,0.019230769230769232,0.0,0.0,0.0,0.021739130434782608,0.045454545454545456,0.020833333333333332,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.022222222222222223,0.0
Italy,0.017543859649122806,0.017543859649122806,0.0,0.01818181818181818,0.0,0.0,0.0,0.01694915254237288,0.0,0.015873015873015872,0.03225806451612903,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.017543859649122806,0.015384615384615385,0.01818181818181818,0.0,0.017543859649122806,0.01818181818181818,0.015625,0.01818181818181818,0.0,0.0,0.025,0.01818181818181818,0.015873015873015872,0.013513513513513514,0.017857142857142856,0.0,0.02631578947368421,0.017857142857142856,0.015151515151515152,0.017857142857142856,0.0,0.0,0.016666666666666666,0.0,0.016129032258064516,0.0,0.017857142857142856,0.01694915254237288,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.015873015873015872,0.01694915254237288,0.0
Finland,0.01818181818181818,0.01818181818181818,0.0,0.018867924528301886,0.0,0.0,0.0,0.017543859649122806,0.0,0.01639344262295082,0.0,0.0,0.017241379310344827,0.0,0.0,0.023255813953488372,0.017543859649122806,0.0,0.0,0.018867924528301886,0.0,0.01818181818181818,0.018867924528301886,0.016129032258064516,0.018867924528301886,0.0,0.02702702702702703,0.0,0.018867924528301886,0.01639344262295082,0.013888888888888888,0.018518518518518517,0.0,0.0,0.018518518518518517,0.015625,0.018518518518518517,0.0,0.0,0.017241379310344827,0.0,0.016666666666666666,0.0,0.018518518518518517,0.017543859649122806,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.01639344262295082,0.017543859649122806,0.0
United Kingdom,0.015873015873015872,0.015873015873015872,0.02631578947368421,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.014492753623188406,0.0,0.02702702702702703,0.015151515151515152,0.0,0.027777777777777776,0.0196078431372549,0.015384615384615385,0.0,0.0,0.0,0.023809523809523808,0.015873015873015872,0.0,0.014285714285714285,0.0,0.023809523809523808,0.022222222222222223,0.021739130434782608,0.0,0.014492753623188406,0.0125,0.016129032258064516,0.024390243902439025,0.022727272727272728,0.016129032258064516,0.013888888888888888,0.016129032258064516,0.023255813953488372,0.0,0.015151515151515152,0.023809523809523808,0.014705882352941176,0.0,0.016129032258064516,0.015384615384615385,0.0,0.0,0.016129032258064516,0.0,0.024390243902439025,0.02631578947368421,0.027777777777777776,0.014492753623188406,0.015384615384615385,0.0
Vietnam,0.018867924528301886,0.018867924528301886,0.0,0.0196078431372549,0.0,0.0,0.0,0.01818181818181818,0.0,0.01694915254237288,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.01818181818181818,0.018867924528301886,0.0,0.0,0.0,0.018867924528301886,0.0196078431372549,0.016666666666666666,0.0196078431372549,0.0,0.0,0.0,0.0196078431372549,0.01694915254237288,0.014285714285714285,0.019230769230769232,0.0,0.0,0.019230769230769232,0.016129032258064516,0.019230769230769232,0.0,0.0,0.017857142857142856,0.0,0.017241379310344827,0.0,0.019230769230769232,0.01818181818181818,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.01694915254237288,0.01818181818181818,0.0
Turkiye,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,0.01818181818181818,0.01818181818181818,0.0,0.018867924528301886,0.0,0.0,0.0,0.017543859649122806,0.0,0.01639344262295082,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.017543859649122806,0.01818181818181818,0.015873015873015872,0.018867924528301886,0.0,0.0,0.018867924528301886,0.016129032258064516,0.018867924528301886,0.0,0.0,0.02631578947368421,0.018867924528301886,0.01639344262295082,0.013888888888888888,0.018518518518518517,0.0,0.0,0.018518518518518517,0.015625,0.018518518518518517,0.0,0.0,0.017241379310344827,0.0,0.016666666666666666,0.0,0.018518518518518517,0.017543859649122806,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.01639344262295082,0.017543859649122806,0.0
Portugal,0.018867924528301886,0.018867924528301886,0.0,0.0196078431372549,0.0,0.0,0.0,0.01818181818181818,0.0,0.01694915254237288,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.01818181818181818,0.018867924528301886,0.0,0.0196078431372549,0.0,0.018867924528301886,0.0,0.016666666666666666,0.0196078431372549,0.0,0.0,0.0,0.0196078431372549,0.01694915254237288,0.014285714285714285,0.019230769230769232,0.0,0.0,0.019230769230769232,0.016129032258064516,0.019230769230769232,0.0,0.0,0.017857142857142856,0.0,0.017241379310344827,0.0,0.019230769230769232,0.01818181818181818,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.01694915254237288,0.01818181818181818,0.0
