,Pakistan,Slovenia,Greece,Lithuania,Tunisia,Argentina,India,Austria,Peru,Australia,Hungary,Lebanon,South Korea,Indonesia,Mauritius,Switzerland,Italy,Finland,United Kingdom,Vietnam,Turkiye,Denmark,Portugal,Netherlands,Mexico,Ireland,Sweden,Norway,Croatia,Spain,USA,Malaysia,South Africa,Belgium,Israel,Canada,Estonia,Japan,Kuwait,France,Jordan,Germany,North Macedonia,Colombia,Brazil,Egypt,Chile,Singapore,Ukraine,United Arab Emirates,Thailand,Nigeria,China,New Zealand,Kenya
North Macedonia,0.693147181,0.693147181,1.609437912,0,0,0,3.17805383,3.091042453,0,5.402677382,0,2.302585093,3.850147602,0,0,3.970291914,4.025351691,3.951243719,6.052089169,0,0,2.890371758,3.433987204,5.323009979,2.63905733,3.135494216,3.850147602,3.713572067,0,5.283203729,7.82284529,2.564949357,3.258096538,4.343805422,3.218875825,6.03787092,1.609437912,2.079441542,0,4.605170186,0,4.553876892,0,0,2.48490665,0.693147181,1.098612289,2.564949357,0,0,0,0,5.164785974,3.610917913,0
Colombia,0.693147181,0.693147181,1.609437912,0,0,0,3.17805383,3.091042453,0,5.402677382,0,2.302585093,3.850147602,0,0,3.970291914,4.025351691,3.951243719,6.052089169,0,0,2.890371758,3.433987204,5.323009979,2.63905733,3.135494216,3.850147602,3.713572067,0,5.283203729,7.82284529,2.564949357,3.258096538,4.343805422,3.218875825,6.03787092,1.609437912,2.079441542,0,4.605170186,0,4.553876892,0,0,2.48490665,0.693147181,1.098612289,2.564949357,0,0,0,0,5.164785974,3.610917913,0
Brazil,2.302585093,2.302585093,1.945910149,2.564949357,2.48490665,2.564949357,2.48490665,2.302585093,2.48490665,5.347107531,2.48490665,0.693147181,3.555348061,2.48490665,2.564949357,3.713572067,3.784189634,3.688879454,6.023447593,2.48490665,0,1.791759469,2.944438979,5.262690189,0.693147181,2.397895273,3.555348061,3.36729583,2.48490665,5.220355825,7.818027939,0,2.63905733,4.17438727,2.564949357,6.008813185,1.945910149,1.386294361,2.397895273,4.477336814,2.564949357,4.418840608,2.48490665,2.48490665,0,2.302585093,2.197224577,0,0,0,2.397895273,2.48490665,5.093750201,3.218875825,2.397895273
Egypt,0,0,1.098612289,1.098612289,0.693147181,1.098612289,3.091042453,2.995732274,0.693147181,5.393627546,0.693147181,2.079441542,3.80666249,0.693147181,1.098612289,3.931825633,3.988984047,3.912023005,6.047372179,0.693147181,0,2.772588722,3.36729583,5.313205979,2.48490665,3.044522438,3.80666249,3.663561646,0.693147181,5.272999559,7.822044008,2.397895273,3.17805383,4.317488114,3.135494216,6.033086222,1.098612289,1.791759469,0,4.584967479,1.098612289,4.532599493,0.693147181,0.693147181,2.302585093,0,0,2.397895273,0,0,0,0.693147181,5.153291594,3.555348061,0
Chile,0,0,0.693147181,1.386294361,1.098612289,1.386294361,3.044522438,2.944438979,1.098612289,5.38907173,1.098612289,1.945910149,3.784189634,1.098612289,1.386294361,3.912023005,3.970291914,3.891820298,6.045005314,1.098612289,0,2.708050201,3.33220451,5.308267697,2.397895273,2.995732274,3.784189634,3.63758616,1.098612289,5.267858159,7.821643126,2.302585093,3.135494216,4.304065093,3.091042453,6.03068526,0.693147181,1.609437912,0.693147181,4.574710979,1.386294361,4.521788577,1.098612289,1.098612289,2.197224577,0,0,2.302585093,0,0,0.693147181,1.098612289,5.147494477,3.526360525,0.693147181
Singapore,2.397895273,2.397895273,2.079441542,2.63905733,2.564949357,2.63905733,2.397895273,2.197224577,2.564949357,5.342334252,2.564949357,1.098612289,3.526360525,2.564949357,2.63905733,3.688879454,3.761200116,3.663561646,6.021023349,2.564949357,0,1.609437912,2.890371758,5.257495372,0,2.302585093,3.526360525,3.33220451,2.564949357,5.214935758,7.817625443,0,2.564949357,4.158883083,2.48490665,6.00635316,2.079441542,1.609437912,2.48490665,4.465908119,2.63905733,4.406719247,2.564949357,2.564949357,0,2.397895273,2.302585093,0,0,0,2.48490665,2.564949357,5.087596335,3.17805383,2.48490665
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,1.386294361,0.693147181,0,0.693147181,3.135494216,3.044522438,0,5.398162702,0,2.197224577,3.828641396,0,0.693147181,3.951243719,4.007333185,3.931825633,6.049733455,0,0,2.833213344,3.401197382,5.318119994,2.564949357,3.091042453,3.828641396,3.688879454,0,5.278114659,7.822444729,2.48490665,3.218875825,4.33073334,3.17805383,6.035481433,1.386294361,1.945910149,0,4.59511985,0.693147181,4.543294782,0,0,2.397895273,0,0.693147181,2.48490665,0,0,0,0,5.159055299,3.583518938,0
Nigeria,0.693147181,0.693147181,1.609437912,0,0,0,3.17805383,3.091042453,0,5.402677382,0,2.302585093,3.850147602,0,0,3.970291914,4.025351691,3.951243719,6.052089169,0,0,2.890371758,3.433987204,5.323009979,2.63905733,3.135494216,3.850147602,3.713572067,0,5.283203729,7.82284529,2.564949357,3.258096538,4.343805422,3.218875825,6.03787092,1.609437912,2.079441542,0,4.605170186,0,4.553876892,0,0,2.48490665,0.693147181,1.098612289,2.564949357,0,0,0,0,5.164785974,3.610917913,0
China,5.153291594,5.153291594,5.135798437,5.170483995,5.164785974,5.170483995,5.017279837,5.030437921,5.164785974,3.850147602,5.164785974,5.105945474,4.852030264,5.164785974,5.170483995,4.804021045,4.779123493,4.812184355,5.521460918,5.164785974,0,5.056245805,4.9698133,3.401197382,5.081404365,5.023880521,4.852030264,4.8978398,5.164785974,3.091042453,7.750184162,5.087596335,5.003946306,4.584967479,5.010635294,5.497168225,5.135798437,5.117993812,5.159055299,4.317488114,5.170483995,4.382026635,5.164785974,5.164785974,5.093750201,5.153291594,5.147494477,5.087596335,0,0,5.159055299,5.164785974,0,4.927253685,5.159055299
New Zealand,3.555348061,3.555348061,3.465735903,3.63758616,3.610917913,3.63758616,2.564949357,2.708050201,3.610917913,5.220355825,3.610917913,3.295836866,2.302585093,3.610917913,3.63758616,2.772588722,2.944438979,2.708050201,5.96100534,3.610917913,0,2.944438979,1.791759469,5.123963979,3.135494216,2.63905733,2.302585093,1.386294361,3.610917913,5.075173815,7.807916629,3.17805383,2.397895273,3.688879454,2.48490665,5.945420609,3.465735903,3.36729583,3.583518938,4.143134726,3.63758616,4.060443011,3.610917913,3.610917913,3.218875825,3.555348061,3.526360525,3.17805383,0,0,3.583518938,3.610917913,4.927253685,0,3.583518938
Kenya,0,0,1.386294361,0.693147181,0,0.693147181,3.135494216,3.044522438,0,5.398162702,0,2.197224577,3.828641396,0,0.693147181,3.951243719,4.007333185,3.931825633,6.049733455,0,0,2.833213344,3.401197382,5.318119994,2.564949357,3.091042453,3.828641396,3.688879454,0,5.278114659,7.822444729,2.48490665,3.218875825,4.33073334,3.17805383,6.035481433,1.386294361,1.945910149,0,4.59511985,0.693147181,4.543294782,0,0,2.397895273,0,0.693147181,2.48490665,0,0,0,0,5.159055299,3.583518938,0
