,Pakistan,Slovenia,Greece,Lithuania,Tunisia,Argentina,India,Austria,Peru,Australia,Hungary,Lebanon,South Korea,Indonesia,Mauritius,Switzerland,Italy,Finland,United Kingdom,Vietnam,Turkiye,Denmark,Portugal,Netherlands,Mexico,Ireland,Sweden,Norway,Croatia,Spain,USA,Malaysia,South Africa,Belgium,Israel,Canada,Estonia,Japan,Kuwait,France,Jordan,Germany,North Macedonia,Colombia,Brazil,Egypt,Chile,Singapore,Ukraine,United Arab Emirates,Thailand,Nigeria,China,New Zealand,Kenya
Croatia,7.346335516414749,7.883961440455364,7.308123772050961,7.1725932881417656,4.627333104036614,6.4323726681186795,7.386437924991752,8.200820199782102,7.526255343076182,7.526255343076182,7.290424982861471,7.526255343076182,0.0,7.3621711661699925,7.191204282049318,8.21134104539895,6.184548301883959,8.565151166745904,7.825662179352132,0.0,5.992327007582003,8.654032154219712,7.836149609091129,8.164453593549684,7.345016318489382,8.082194306758383,8.604436656587987,8.406374195769919,-inf,6.928008414588129,7.685341124360662,3.7856362007721036,7.227670650256797,8.066101529731343,7.526255343076182,7.947635588758884,7.442588567644644,8.160087897747484,7.280917594993035,7.931149191790556,7.234554246674268,8.051415607050394,6.984612447964481,7.485777936670038,6.900030248922534,0.0,7.23162893949354,8.5260023694219,6.812801123403665,6.438188381555175,6.283178105314511,7.526255343076182,6.281571451028239,8.082201532207455,7.526255343076182
Spain,7.852036177256929,7.398729513711114,6.156798681196102,5.644599284103392,7.023492361770255,7.40373532078455,7.876413192264714,7.872256280061992,7.964364835013569,7.964364835013569,6.099722473713813,7.964364835013569,0.0,7.8616163670732755,7.761387658969583,7.886839724702536,6.282763574858422,8.348815533980586,7.3022161054660915,0.0,7.258978718938387,8.458028532647413,7.319853827760587,7.821378948204493,7.85124079989301,7.703399173782338,8.397362241088347,8.147590510360411,6.928008414588129,-inf,7.0525069986434685,6.8838681670639765,7.782169646808792,7.6798072880766295,7.964364835013569,7.500208141896039,6.531903330375998,7.815220975732326,7.8130981723677655,7.474297374856264,7.786129098869561,7.658121152704085,7.649858060454673,7.93843482427529,7.607264356343336,0.0,7.784445044411091,8.29997724782129,7.56521012283312,5.979358071068522,7.349839913036298,7.964364835013569,7.34928726546425,7.703409726705058,7.964364835013569
USA,8.223282833559757,6.169934257557436,6.52772057951857,6.771926800933008,7.731252088219927,7.936609892346829,8.240163267591518,7.291469293205397,8.302105619635883,8.302105619635883,6.565291073920004,8.302105619635883,0.0,8.229901761267149,8.161635730260976,7.317388568141598,7.433086261316864,8.029244099643757,5.792499701966615,0.0,7.854209422129615,8.176674234134623,5.86994826028319,7.198623751714248,8.22273419126924,6.96613242558774,8.09547653873371,7.740356333164588,7.685341124360662,7.0525069986434685,-inf,7.664885440927267,8.175610479126872,6.916169856912816,8.302105619635883,6.481065817874591,6.1507063686233066,7.187114230661044,8.196583509818256,6.407557197304074,8.17828376466246,6.869037453519643,8.088285448364289,8.283676655407533,8.061018914275559,0.0,8.177146328962035,7.961380054878779,8.034510102442159,7.346615954799906,7.905331025316337,8.302105619635883,7.905013958793782,6.966154483334172,8.302105619635883
Malaysia,7.374358133455423,7.8672216548732194,7.278153212201826,7.138197056535924,4.985691631495467,6.5008554276219295,7.413373702864354,8.188654163833085,7.549717345618604,7.549717345618604,7.259911010546118,7.549717345618604,0.0,7.389759539120278,7.223853412330161,8.19930310494521,6.089339748067414,8.556715615011884,7.807908495966506,0.0,6.096744922554667,8.64631678354542,7.818582779748895,8.15183412194507,7.373075413141909,8.068485426973599,8.596327395817932,8.396479880644131,3.7856362007721036,6.8838681670639765,7.664885440927267,-inf,7.259168849930362,8.052168694810366,7.549717345618604,7.931936618729759,7.416438561573153,8.14741286153978,7.310806643353283,7.915187163239143,7.265839714930144,8.037275181519117,7.024605896872151,7.510197363175259,6.943477983441957,0.0,7.263004638397948,8.5172285447913,6.860116687603165,6.365110970796682,6.3622545181935655,7.549717345618604,6.360770109638171,8.068492752157182,7.549717345618604
South Africa,5.156137727698677,8.301863556957036,7.961853261700889,7.893658291317891,7.150521198758644,6.627199835278535,5.467788530834671,8.521374251330789,6.171973283193277,6.171973283193277,7.952687179648482,6.171973283193277,0.0,5.289487316650762,3.8981280115718597,8.529020719765821,7.5295165364720145,8.79824997261974,8.263862280379863,0.0,6.884144824639758,8.869289678637525,8.27064131115813,8.495113636922422,5.144285898198142,8.436706988848377,8.829493155866876,8.674626759242182,7.227670650256797,7.782169646808792,8.175610479126872,7.259168849930362,-inf,8.425444833141679,6.171973283193277,8.344241114762848,8.034039425585988,8.491979034408718,4.321597402830083,8.333182358927191,2.2525003942762165,8.415214851902592,5.694147543419344,6.005118619520868,5.952480688742391,0.0,1.697707089727837,8.767368344923355,6.147605957544098,7.602043928668248,6.735213851270722,6.171973283193277,6.736234873604723,8.436712057616344,6.171973283193277
Belgium,8.462772188338112,6.273434228627593,7.433836596627735,7.53979401535873,8.097701160393198,8.244415349858407,8.476081394032189,6.12965036326591,8.52532090091762,8.52532090091762,7.449188832521129,8.52532090091762,0.0,8.46798514765529,8.414576343102988,6.210229004169571,7.900810192987328,7.630932286756275,6.523002087582381,0.0,8.184515822487647,7.843281858347453,6.48344281200359,5.796478826234389,8.462340415816715,3.944773969431627,7.728041260333563,7.163049587799298,8.066101529731343,7.6798072880766295,6.916169856912816,8.052168694810366,8.425444833141679,-inf,8.52532090091762,5.874323470664184,7.298105849787463,5.748857218206545,8.441819076210821,5.996550469351617,8.427527749903922,3.837901670108207,8.358091970164978,8.510606063182912,8.337340668200738,0.0,8.426641355380548,7.528104955503659,8.317296552341794,7.847523942215148,8.221519291883444,8.52532090091762,8.221288184987204,3.9452264781700848,8.52532090091762
Israel,5.722399928997255,8.414165227687214,8.11627265657391,8.05812529503876,7.4695976291442765,7.118417013109746,5.4897431752491785,8.61251786166103,-inf,-inf,8.10842328778202,-inf,0.0,5.637959111395716,6.26993057403625,8.619500540199981,7.758476819880993,8.868099987429504,8.380269892088947,0.0,7.283308607746336,8.934502448644443,8.386306234501742,8.588572518544694,5.729065564587827,8.535518022210818,8.89726573948129,8.753315452283704,7.526255343076182,7.964364835013569,8.302105619635883,7.549717345618604,6.171973283193277,8.52532090091762,-inf,8.452125519956658,8.178443896985526,8.585717999058396,6.000973700211012,8.442203358476029,6.151922037912787,8.516067797197652,6.654479831430636,4.29907357940889,6.761384241427405,0.0,6.160509238006959,8.839332098325675,6.8530110199123735,7.8165841909936224,7.185882392860829,-inf,7.186533110835,8.535522614079166,-inf
Canada,8.384663060127957,5.161990808227942,7.197812437931664,7.3301814358254545,7.983139690136508,8.14628183668398,8.399045774411032,6.703261035735327,8.452125519956658,8.452125519956658,7.21721210119995,8.452125519956658,0.0,8.390298332501963,8.332447797476927,6.749461670230687,7.759479607516683,7.790180770659273,5.783316489890751,0.0,8.07999699660615,7.973961105357439,5.698553986569867,6.529305611414351,8.384196201938627,6.009914642498059,7.873572335231391,7.40648323132056,7.947635588758884,7.500208141896039,6.481065817874591,7.931936618729759,8.344241114762848,5.874323470664184,8.452125519956658,-inf,7.0226138559079265,6.506703958267354,8.361988263514716,3.834184051038916,8.34650003039209,5.734492491019068,8.27097706070459,8.436284330473068,8.248315375191307,0.0,8.345538787356654,7.7031711273606716,8.226384377158087,7.697850110685425,8.120994874858896,8.452125519956658,8.120739325137318,6.009972032147822,8.452125519956658
Estonia,8.088766857048734,6.853513706902532,5.369656565255158,6.001275675203589,7.500753146948349,7.753113020125961,8.108054486948102,7.568779096985103,8.178443896985526,8.178443896985526,5.484672207870413,8.178443896985526,0.0,8.096335199548037,8.01792215057362,7.5884826069837175,7.108219476579617,8.171449486333431,6.680704194444175,0.0,7.653261840757075,8.300541967262987,6.713295442034653,7.499222514488968,8.088139194834582,7.332476021675987,8.229150499815853,7.9260031928585,7.442588567644644,6.531903330375998,6.1507063686233066,7.416438561573153,8.034039425585988,7.298105849787463,8.178443896985526,7.0226138559079265,-inf,7.490713910442795,8.05816389781908,6.980502937757577,8.037118645353699,7.266178198321348,7.932739484039289,8.157563579797138,7.900810123825564,0.0,8.03580864458056,8.112850508153562,7.8696227279449715,6.9864653433886446,7.715414111831939,8.178443896985526,7.715030718408505,7.332491313581533,8.178443896985526
Japan,8.52694516737065,6.7383032225724175,7.603957574920858,7.694062261212455,8.188893307486314,8.323642728648993,8.539432252470199,4.979789338294534,8.585717999058396,8.585717999058396,7.616923646195068,8.585717999058396,0.0,8.53183489437615,8.481813707426086,5.214845677464933,8.01079121786616,7.465734715109618,6.902190234808531,0.0,8.268434155252272,7.711872699383817,6.875285021825933,2.7282938422485565,8.526540238072657,5.56898229651126,7.579330160169557,6.8844965363337485,8.160087897747484,7.815220975732326,7.187114230661044,8.14741286153978,8.491979034408718,5.748857218206545,8.585717999058396,6.506703958267354,7.490713910442795,-inf,8.50730731789665,6.573500492999017,8.493928006292863,5.886825340688532,8.429100922961116,8.571871587906358,8.409785878341427,0.0,8.493098580703096,7.343262156826662,8.39115564397136,7.963189007985225,8.302509231394522,8.585717999058396,8.302296105844682,5.5688930975308235,8.585717999058396
Kuwait,4.586845831827571,8.320371883025732,7.987760383237407,7.921368674982175,7.207918404163846,6.722236087398939,5.085290012899642,8.536261803212469,6.000973700211012,6.000973700211012,7.978829768247654,6.000973700211012,0.0,4.8116389489417895,4.825260164691243,8.543795702208868,7.569160888169847,8.809557218617552,8.283080635810958,0.0,6.958424555085771,8.879825599125372,8.289731056805415,8.510394312227643,4.56580731497086,8.452899333786108,8.840454488375812,8.687412445296047,7.280917594993035,7.8130981723677655,8.196583509818256,7.310806643353283,4.321597402830083,8.441819076210821,6.000973700211012,8.361988263514716,8.05816389781908,8.50730731789665,-inf,8.351125098258192,4.186579445418224,8.431756078005012,5.9200550926779965,5.799669019209237,6.13125980240652,0.0,4.246313153023832,8.779028165141787,6.296935143440124,7.638965325966776,6.820924529132989,6.000973700211012,6.821861723724212,8.452904321139963,6.000973700211012
